"","cd_mun","year","mun","Area.colhida.sum","Quantidade.produzida.sum","Rendimento.medio.da.producao.sum","Valor.da.producao.sum","abbrv_s","cod_stt","BIOME","exporter","fc_m","total_land._.trase.mean","total_prod._.trase.mean","app_deficit_t","lr_deficit","lr_deficit_1","total_area","relative_deficit","relative_deficit_1","p_expo","freq_expo"
"501",3120508,2017,"Cristina (MG)",870,1409,1620,10568,"MG",31,"Atlantic-Forest","exporter",0.258467531652336,869.999962442191,1408.99993917362,473.417247741411,33.63979402022,1688.7227,12675.4125889662,0.0400031981762092,0.170577480816958,100,"constant"
"502",3120805,2015,"Cruzília (MG)",280,314,1121,2292,"MG",31,"Atlantic-Forest","exporter",0.188890554403198,280,314,1337.19747342161,29.84989185812,2083.469,22136.0354021701,0.0617566488507561,0.154529318880935,100,"constant"
"503",3120805,2016,"Cruzília (MG)",300,450,1500,3645,"MG",31,"Atlantic-Forest","exporter",0.190804344654923,299.999999999999,449.999999999999,1337.19747342161,29.84989185812,2083.469,22136.0354021701,0.0617566488507561,0.154529318880935,100,"constant"
"504",3120805,2017,"Cruzília (MG)",80,72,900,526,"MG",31,"Atlantic-Forest","exporter",0.191581654071087,79.9999837371962,71.9999853634767,1337.19747342161,29.84989185812,2083.469,22136.0354021701,0.0617566488507561,0.154529318880935,100,"constant"
"505",3120839,2015,"Cuparaque (MG)",440,370,841,1911,"MG",31,"Atlantic-Forest","non-exporter",0.106406050498514,0,0,359.649769927581,230.37889617055,376.1645,7191.22199796685,0.0820484566134862,0.102321172971105,0,"non-exporter"
"506",3120839,2016,"Cuparaque (MG)",440,449,1020,2791,"MG",31,"Atlantic-Forest","non-exporter",0.109529273871839,0,0,359.649769927581,230.37889617055,376.1645,7191.22199796685,0.0820484566134862,0.102321172971105,0,"non-exporter"
"507",3120839,2017,"Cuparaque (MG)",176,138,1709,901,"MG",31,"Atlantic-Forest","non-exporter",0.110860332810577,0,0,359.649769927581,230.37889617055,376.1645,7191.22199796685,0.0820484566134862,0.102321172971105,0,"non-exporter"
"508",3121407,2015,"Desterro de Entre Rios (MG)",85,128,1506,768,"MG",31,"Atlantic-Forest","exporter",0.145009325730102,84.9999999999999,128,468.758788835876,30.82485201012,1370.1406,14549.6964818991,0.0343363616875111,0.126387474207699,100,"constant"
"509",3121407,2016,"Desterro de Entre Rios (MG)",130,296,2277,2131,"MG",31,"Atlantic-Forest","exporter",0.149380782379874,130,296,468.758788835876,30.82485201012,1370.1406,14549.6964818991,0.0343363616875111,0.126387474207699,100,"constant"
"510",3121407,2017,"Desterro de Entre Rios (MG)",150,312,2080,2094,"MG",31,"Atlantic-Forest","exporter",0.152283424792462,150,312,468.758788835876,30.82485201012,1370.1406,14549.6964818991,0.0343363616875111,0.126387474207699,100,"constant"
"511",3121704,2015,"Diogo de Vasconcelos (MG)",15,18,1200,126,"MG",31,"Atlantic-Forest","exporter",0.348708452138729,15,18,179.499952324555,0.660019238874,484.0262,3609.50586725988,0.0499126412835549,0.183827420352211,100,"ocasional"
"512",3121704,2016,"Diogo de Vasconcelos (MG)",20,25,1250,188,"MG",31,"Atlantic-Forest","non-exporter",0.357369625625137,0,0,179.499952324555,0.660019238874,484.0262,3609.50586725988,0.0499126412835549,0.183827420352211,0,"ocasional"
"513",3121704,2017,"Diogo de Vasconcelos (MG)",0,0,0,0,"MG",31,"Atlantic-Forest","non-exporter",0.358341129636242,0,0,179.499952324555,0.660019238874,484.0262,3609.50586725988,0.0499126412835549,0.183827420352211,0,"ocasional"
"514",3121803,2015,"Dionísio (MG)",95,114,1200,798,"MG",31,"Atlantic-Forest","exporter",0.443710936660996,17.8510753309684,21.4212903971621,565.9027196056,9.13603249112,3537.1448,20134.3326754814,0.0285601098067171,0.2037836359286,18.8,"ocasional"
"515",3121803,2016,"Dionísio (MG)",95,114,1200,889,"MG",31,"Atlantic-Forest","non-exporter",0.446692771416667,0,0,565.9027196056,9.13603249112,3537.1448,20134.3326754814,0.0285601098067171,0.2037836359286,0,"ocasional"
"516",3121803,2017,"Dionísio (MG)",6,3,500,19,"MG",31,"Atlantic-Forest","exporter",0.460446184345692,6,3,565.9027196056,9.13603249112,3537.1448,20134.3326754814,0.0285601098067171,0.2037836359286,100,"ocasional"
"517",3121902,2015,"Divinésia (MG)",130,195,1500,1468,"MG",31,"Atlantic-Forest","exporter",0.261946839427139,130.000000000001,195,306.255503256569,4.844454664836,668.9303,5245.26681012411,0.0593106069115375,0.185917292400517,100,"ocasional"
"518",3121902,2016,"Divinésia (MG)",140,252,1800,2066,"MG",31,"Atlantic-Forest","non-exporter",0.260951287584402,0,0,306.255503256569,4.844454664836,668.9303,5245.26681012411,0.0593106069115375,0.185917292400517,0,"ocasional"
"519",3121902,2017,"Divinésia (MG)",113,230,2035,1748,"MG",31,"Atlantic-Forest","non-exporter",0.261417966530962,0,0,306.255503256569,4.844454664836,668.9303,5245.26681012411,0.0593106069115375,0.185917292400517,0,"ocasional"
"520",3122009,2015,"Divino (MG)",9000,10800,1200,81147,"MG",31,"Atlantic-Forest","exporter",0.233416114419174,9000,10800,410.8793480919,11.641173774936,940.6464,11962.457706054,0.0353205446781229,0.112980608274829,100,"ocasional"
"521",3122009,2016,"Divino (MG)",9000,10800,1200,81000,"MG",31,"Atlantic-Forest","exporter",0.2321317767813,4217.23181598672,5060.67817918406,410.8793480919,11.641173774936,940.6464,11962.457706054,0.0353205446781229,0.112980608274829,46.9,"ocasional"
"522",3122009,2017,"Divino (MG)",8080,9630,1192,65580,"MG",31,"Atlantic-Forest","non-exporter",0.233901130095388,0,0,410.8793480919,11.641173774936,940.6464,11962.457706054,0.0353205446781229,0.112980608274829,0,"ocasional"
"523",3122108,2015,"Divino das Laranjeiras (MG)",2,1,500,5,"MG",31,"Atlantic-Forest","non-exporter",0.0786196548130486,0,0,846.796905994838,432.77759139411,922.5519,12805.9038769981,0.0999206701595905,0.138166647429935,0,"non-exporter"
"524",3122108,2016,"Divino das Laranjeiras (MG)",10,9,900,53,"MG",31,"Atlantic-Forest","non-exporter",0.0833082993634761,0,0,846.796905994838,432.77759139411,922.5519,12805.9038769981,0.0999206701595905,0.138166647429935,0,"non-exporter"
"525",3122108,2017,"Divino das Laranjeiras (MG)",5,4,800,27,"MG",31,"Atlantic-Forest","non-exporter",0.086831451748066,0,0,846.796905994838,432.77759139411,922.5519,12805.9038769981,0.0999206701595905,0.138166647429935,0,"non-exporter"
"526",3122355,2015,"Divisa Alegre (MG)",62,74,1194,444,"MG",31,"Atlantic-Forest","non-exporter",0.809669305675998,0,0,22.8712993644717,64.7178457385,550.5633,3416.80353341131,0.0256348204532332,0.167827793947508,0,"non-exporter"
"527",3122355,2016,"Divisa Alegre (MG)",72,86,1194,607,"MG",31,"Atlantic-Forest","non-exporter",0.805499766007496,0,0,22.8712993644717,64.7178457385,550.5633,3416.80353341131,0.0256348204532332,0.167827793947508,0,"non-exporter"
"528",3122355,2017,"Divisa Alegre (MG)",39,144,3692,996,"MG",31,"Atlantic-Forest","non-exporter",0.802904141653008,0,0,22.8712993644717,64.7178457385,550.5633,3416.80353341131,0.0256348204532332,0.167827793947508,0,"non-exporter"
"529",3122405,2015,"Divisa Nova (MG)",1900,2052,1080,15039,"MG",31,"Atlantic-Forest","exporter",0.130009050658088,1900,2052,416.676648140544,136.36752712903,959.0747,10318.6243550941,0.0535966962491998,0.133327011508212,100,"constant"
"530",3122405,2016,"Divisa Nova (MG)",1940,3259,1680,23628,"MG",31,"Atlantic-Forest","exporter",0.12721547938092,1940.00000000001,3259,416.676648140544,136.36752712903,959.0747,10318.6243550941,0.0535966962491998,0.133327011508212,100,"constant"
"531",3122405,2017,"Divisa Nova (MG)",1680,3832,2281,27822,"MG",31,"Atlantic-Forest","exporter",0.126717424256201,1680.00000000001,3832.00000000001,416.676648140544,136.36752712903,959.0747,10318.6243550941,0.0535966962491998,0.133327011508212,100,"constant"
"532",3122454,2015,"Divisópolis (MG)",855,564,660,2989,"MG",31,"Atlantic-Forest","non-exporter",0.707807863838202,0,0,466.006575242446,0,3504.3729,19005.1214394872,0.0245200524882844,0.208911028949972,0,"non-exporter"
"533",3122454,2016,"Divisópolis (MG)",960,691,720,4837,"MG",31,"Atlantic-Forest","non-exporter",0.704856229424015,0,0,466.006575242446,0,3504.3729,19005.1214394872,0.0245200524882844,0.208911028949972,0,"non-exporter"
"534",3122454,2017,"Divisópolis (MG)",690,745,1080,5588,"MG",31,"Atlantic-Forest","non-exporter",0.710931548862703,0,0,466.006575242446,0,3504.3729,19005.1214394872,0.0245200524882844,0.208911028949972,0,"non-exporter"
"535",3122504,2015,"Dom Cavati (MG)",60,54,900,378,"MG",31,"Atlantic-Forest","non-exporter",0.0943823876926476,0,0,36.968089613061,17.05362787693,163.7058,1984.89612654651,0.0272163952397764,0.101100449000427,0,"non-exporter"
"536",3122504,2016,"Dom Cavati (MG)",60,43,717,323,"MG",31,"Atlantic-Forest","non-exporter",0.0967454877301392,0,0,36.968089613061,17.05362787693,163.7058,1984.89612654651,0.0272163952397764,0.101100449000427,0,"non-exporter"
"537",3122504,2017,"Dom Cavati (MG)",11,14,1273,91,"MG",31,"Atlantic-Forest","non-exporter",0.110905750280907,0,0,36.968089613061,17.05362787693,163.7058,1984.89612654651,0.0272163952397764,0.101100449000427,0,"non-exporter"
"538",3122801,2015,"Dom Viçoso (MG)",250,330,1320,1714,"MG",31,"Atlantic-Forest","exporter",0.27963728761042,250,330,122.833315563303,0,457.9213,3984.48891728094,0.0308278723101898,0.145753853911988,100,"constant"
"539",3122801,2016,"Dom Viçoso (MG)",250,375,1500,3000,"MG",31,"Atlantic-Forest","exporter",0.276820405106416,250,375,122.833315563303,0,457.9213,3984.48891728094,0.0308278723101898,0.145753853911988,100,"constant"
"540",3122801,2017,"Dom Viçoso (MG)",350,407,1163,3089,"MG",31,"Atlantic-Forest","exporter",0.27708967643319,349.999928850234,406.999917262987,122.833315563303,0,457.9213,3984.48891728094,0.0308278723101898,0.145753853911988,100,"constant"
"541",3123304,2015,"Dores do Turvo (MG)",75,99,1320,745,"MG",31,"Atlantic-Forest","exporter",0.274605156716277,74.9997873803128,98.9997193420129,506.750613358474,8.848939000896,1117.2153,9449.02135285121,0.0545664501227728,0.171866043340927,100,"ocasional"
"542",3123304,2016,"Dores do Turvo (MG)",75,99,1320,812,"MG",31,"Atlantic-Forest","non-exporter",0.275623200995562,0,0,506.750613358474,8.848939000896,1117.2153,9449.02135285121,0.0545664501227728,0.171866043340927,0,"ocasional"
"543",3123304,2017,"Dores do Turvo (MG)",63,38,603,236,"MG",31,"Atlantic-Forest","non-exporter",0.278399905712706,0,0,506.750613358474,8.848939000896,1117.2153,9449.02135285121,0.0545664501227728,0.171866043340927,0,"ocasional"
"544",3123528,2015,"Durandé (MG)",4900,8232,1680,51862,"MG",31,"Atlantic-Forest","exporter",0.323887152531171,4900.00257112321,8232.00431948699,396.582847763887,6.1989424694,1171.6823,9076.75100150698,0.0443751062650517,0.172778249343131,100,"constant"
"545",3123528,2016,"Durandé (MG)",4600,8280,1800,62100,"MG",31,"Atlantic-Forest","exporter",0.329115520043948,4600.00098852877,8280.00177935179,396.582847763887,6.1989424694,1171.6823,9076.75100150698,0.0443751062650517,0.172778249343131,100,"constant"
"546",3123528,2017,"Durandé (MG)",4530,6010,1327,41770,"MG",31,"Atlantic-Forest","exporter",0.326359405139696,4530,6010,396.582847763887,6.1989424694,1171.6823,9076.75100150698,0.0443751062650517,0.172778249343131,100,"constant"
"547",3123601,2015,"Elói Mendes (MG)",7800,9828,1260,65513,"MG",31,"Atlantic-Forest","exporter",0.0921552675002821,7800.00000000001,9828,617.644274835846,317.08583668683,1364.1342,22463.8868860895,0.04161034625319,0.0882206398601055,100,"constant"
"548",3123601,2016,"Elói Mendes (MG)",9800,17052,1740,136416,"MG",31,"Atlantic-Forest","exporter",0.0900662993025657,9800.00040158832,17052.0006987637,617.644274835846,317.08583668683,1364.1342,22463.8868860895,0.04161034625319,0.0882206398601055,100,"constant"
"549",3123601,2017,"Elói Mendes (MG)",6000,10980,1830,79166,"MG",31,"Atlantic-Forest","exporter",0.0895277553904391,6000.00007036128,10980.0001287612,617.644274835846,317.08583668683,1364.1342,22463.8868860895,0.04161034625319,0.0882206398601055,100,"constant"
"550",3123858,2015,"Entre Folhas (MG)",400,400,1000,2800,"MG",31,"Atlantic-Forest","non-exporter",0.157770382480399,0,0,150.198002808789,7.55470700177,416.1847,3151.43943151831,0.0500573510100927,0.179721906486369,0,"non-exporter"
"551",3123858,2016,"Entre Folhas (MG)",420,504,1200,3629,"MG",31,"Atlantic-Forest","non-exporter",0.164810313873591,0,0,150.198002808789,7.55470700177,416.1847,3151.43943151831,0.0500573510100927,0.179721906486369,0,"non-exporter"
"552",3123858,2017,"Entre Folhas (MG)",400,343,858,2278,"MG",31,"Atlantic-Forest","non-exporter",0.170932471289227,0,0,150.198002808789,7.55470700177,416.1847,3151.43943151831,0.0500573510100927,0.179721906486369,0,"non-exporter"
"553",3123908,2015,"Entre Rios de Minas (MG)",300,490,1633,2940,"MG",31,"Atlantic-Forest","exporter",0.202172449087543,300,490,774.945938930536,29.23749660544,2545.6072,19834.3909906089,0.0405449018281801,0.16741391961582,100,"constant"
"554",3123908,2016,"Entre Rios de Minas (MG)",200,480,2400,3600,"MG",31,"Atlantic-Forest","exporter",0.199922192419159,129.830208333333,311.5925,774.945938930536,29.23749660544,2545.6072,19834.3909906089,0.0405449018281801,0.16741391961582,64.9,"constant"
"555",3123908,2017,"Entre Rios de Minas (MG)",160,365,2281,2723,"MG",31,"Atlantic-Forest","exporter",0.198308780496847,160,365,774.945938930536,29.23749660544,2545.6072,19834.3909906089,0.0405449018281801,0.16741391961582,100,"constant"
"556",3124005,2015,"Ervália (MG)",9100,13650,1500,88725,"MG",31,"Atlantic-Forest","exporter",0.248604713472746,9099.9998814025,13649.9998221037,476.696939411331,5.77632307508,1386.0544,13219.8507792601,0.0364961201561621,0.140905625223372,100,"ocasional"
"557",3124005,2016,"Ervália (MG)",9000,11880,1320,89100,"MG",31,"Atlantic-Forest","non-exporter",0.243959052705031,0,0,476.696939411331,5.77632307508,1386.0544,13219.8507792601,0.0364961201561621,0.140905625223372,0,"ocasional"
"558",3124005,2017,"Ervália (MG)",5750,7800,1357,54600,"MG",31,"Atlantic-Forest","non-exporter",0.242834310982157,0,0,476.696939411331,5.77632307508,1386.0544,13219.8507792601,0.0364961201561621,0.140905625223372,0,"ocasional"
"559",3124203,2015,"Espera Feliz (MG)",9356,12911,1380,97340,"MG",31,"Atlantic-Forest","exporter",0.318202092956399,9356.00000000001,12911,657.011124351564,20.5562014396,1145.9745,13433.5311458478,0.0504385122894955,0.134215315748075,100,"constant"
"560",3124203,2016,"Espera Feliz (MG)",9800,16464,1680,123480,"MG",31,"Atlantic-Forest","exporter",0.311387266659936,9799.99999999999,16464,657.011124351564,20.5562014396,1145.9745,13433.5311458478,0.0504385122894955,0.134215315748075,100,"constant"
"561",3124203,2017,"Espera Feliz (MG)",9820,11880,1210,81972,"MG",31,"Atlantic-Forest","exporter",0.306587738482166,9820.00000000001,11880,657.011124351564,20.5562014396,1145.9745,13433.5311458478,0.0504385122894955,0.134215315748075,100,"constant"
"562",3124401,2015,"Espírito Santo do Dourado (MG)",1180,1204,1020,8770,"MG",31,"Atlantic-Forest","exporter",0.180615953434686,1180.00018853912,1204.00019237382,209.249748222797,6.83226541218,916.2239,9056.5842967477,0.0238591069828141,0.12427131591178,100,"constant"
"563",3124401,2016,"Espírito Santo do Dourado (MG)",1188,1354,1140,10986,"MG",31,"Atlantic-Forest","exporter",0.181712806078675,1188.00355245145,1354.00404883776,209.249748222797,6.83226541218,916.2239,9056.5842967477,0.0238591069828141,0.12427131591178,100,"constant"
"564",3124401,2017,"Espírito Santo do Dourado (MG)",390,560,1436,3931,"MG",31,"Atlantic-Forest","exporter",0.183296323043782,390,560,209.249748222797,6.83226541218,916.2239,9056.5842967477,0.0238591069828141,0.12427131591178,100,"constant"
"565",3124609,2015,"Estrela Dalva (MG)",38,71,1868,256,"MG",31,"Atlantic-Forest","exporter",0.162162980108529,37.9999504789854,70.9999074738939,571.653755570353,0,938.5273,7091.27904326902,0.0806136314876738,0.212963140549913,100,"constant"
"566",3124609,2016,"Estrela Dalva (MG)",38,99,2605,594,"MG",31,"Atlantic-Forest","exporter",0.159873581749469,37.0370454545454,96.49125,571.653755570353,0,938.5273,7091.27904326902,0.0806136314876738,0.212963140549913,97.5,"constant"
"567",3124609,2017,"Estrela Dalva (MG)",38,91,2395,522,"MG",31,"Atlantic-Forest","exporter",0.160284130485437,38,91,571.653755570353,0,938.5273,7091.27904326902,0.0806136314876738,0.212963140549913,100,"constant"
"568",3124906,2015,"Eugenópolis (MG)",1750,2625,1500,14083,"MG",31,"Atlantic-Forest","non-exporter",0.181144382593656,0,0,584.912379007983,22.681117750565,1612.1115,11981.3363259676,0.0507116635597388,0.18337052055256,0,"non-exporter"
"569",3124906,2016,"Eugenópolis (MG)",1500,1800,1200,12600,"MG",31,"Atlantic-Forest","non-exporter",0.177067095171996,0,0,584.912379007983,22.681117750565,1612.1115,11981.3363259676,0.0507116635597388,0.18337052055256,0,"non-exporter"
"570",3124906,2017,"Eugenópolis (MG)",1478,1533,5145,10235,"MG",31,"Atlantic-Forest","non-exporter",0.17979699111053,0,0,584.912379007983,22.681117750565,1612.1115,11981.3363259676,0.0507116635597388,0.18337052055256,0,"non-exporter"
"571",3125200,2015,"Fama (MG)",1500,1620,1080,12703,"MG",31,"Atlantic-Forest","exporter",0.0955633570724304,1500,1620,163.648371489444,277.06775790219,252.6817,5280.3341056647,0.0834636825194142,0.0788454031806071,100,"constant"
"572",3125200,2016,"Fama (MG)",1200,2016,1680,13709,"MG",31,"Atlantic-Forest","exporter",0.0963684770659974,1200,2016,163.648371489444,277.06775790219,252.6817,5280.3341056647,0.0834636825194142,0.0788454031806071,100,"constant"
"573",3125200,2017,"Fama (MG)",1200,1584,1320,11921,"MG",31,"Atlantic-Forest","exporter",0.0975234240954526,1200,1584,163.648371489444,277.06775790219,252.6817,5280.3341056647,0.0834636825194142,0.0788454031806071,100,"constant"
"574",3125309,2015,"Faria Lemos (MG)",652,861,1321,6687,"MG",31,"Atlantic-Forest","exporter",0.266316481887757,652,861,1210.98057934573,27.42895984786,1396.0237,10311.213944719,0.120103175613756,0.252831945231914,100,"ocasional"
"575",3125309,2016,"Faria Lemos (MG)",655,904,1380,6328,"MG",31,"Atlantic-Forest","exporter",0.265440582894877,655,904.000000000001,1210.98057934573,27.42895984786,1396.0237,10311.213944719,0.120103175613756,0.252831945231914,100,"ocasional"
"576",3125309,2017,"Faria Lemos (MG)",710,690,972,4747,"MG",31,"Atlantic-Forest","non-exporter",0.266979102624586,0,0,1210.98057934573,27.42895984786,1396.0237,10311.213944719,0.120103175613756,0.252831945231914,0,"ocasional"
"577",3125804,2015,"Fernandes Tourinho (MG)",3,3,1000,14,"MG",31,"Atlantic-Forest","non-exporter",0.0451633201262771,0,0,148.044837972645,279.22330770341,94.0134,5467.19446400086,0.0781512617649571,0.0442746713266732,0,"non-exporter"
"578",3125804,2016,"Fernandes Tourinho (MG)",3,3,1000,15,"MG",31,"Atlantic-Forest","non-exporter",0.0461030342345273,0,0,148.044837972645,279.22330770341,94.0134,5467.19446400086,0.0781512617649571,0.0442746713266732,0,"non-exporter"
